,Modeltype,Scoretype,Datatype,Mean absolute error (mae),Mean squared error (mse),Standard Diviation (SD),Pearson correlation coefficient (r),90% Confidence interval,Coefficient of determination (r²),Spearman correlation coefficient,add. information,System
161,DecisionTree,pKd pKi pIC50,all,14.198483870967742,207.54293209677417,1.5893214148917478,-0.292315,[-0.545 ~ 0.01],-98.780826,-0.207425,X-GRADE,009-CDK2
162,RandomForest,delta G,all,14.086747344961658,205.61936822377365,2.7253806250372254,0.295728,[-0.006 ~ 0.548],-97.85603,0.183414,X-GRADE,009-CDK2
163,RandomForest,Affinity Data Value,all,26088.540067419355,1595182813.9437814,30242.375266175935,0.348183,[0.052 ~ 0.588],-766919196.493039,0.159201,X-GRADE,009-CDK2
164,RandomForest,pKd pKi pIC50,all,15.074258064516126,230.1892790832258,0.586358432020251,-0.314678,[-0.563 ~ -0.015],-109.668555,-0.171509,X-GRADE,009-CDK2
165,XGBoost,delta G,all,10.77840055871779,127.26772062712905,3.3080224990844727,0.202184,[-0.105 ~ 0.474],-60.186754,0.149112,X-GRADE,009-CDK2
166,XGBoost,Affinity Data Value,all,82372.67427772179,10548502657.153173,61344.8125,-0.333447,[-0.577 ~ -0.036],-5071424491.454576,-0.175948,X-GRADE,009-CDK2
167,XGBoost,pKd pKi pIC50,all,14.566450535189723,214.4745210211248,0.577216386795044,0.072151,[-0.234 ~ 0.365],-102.11334,0.088781,X-GRADE,009-CDK2
168,linearRegression,delta G,ki,14.08556146724217,202.42289687309037,1.9679165907073057,0.340507,[0.044 ~ 0.582],-96.319257,0.27724,X-GRADE,009-CDK2
169,linearRegression,Affinity Data Value,ki,107183.83092971312,13606718081.954956,46024.99720274139,-0.332185,[-0.576 ~ -0.034],-6541728771.846903,-0.225585,X-GRADE,009-CDK2
170,linearRegression,pKd pKi pIC50,ki,14.907908927404709,224.68782985855384,0.3481236936205954,-0.23991,[-0.505 ~ 0.066],-107.023613,-0.234463,X-GRADE,009-CDK2
171,Ridge,delta G,ki,13.812172294971836,194.34626370075566,1.8202595600875495,0.347243,[0.051 ~ 0.587],-92.436238,0.33293,X-GRADE,009-CDK2
172,Ridge,Affinity Data Value,ki,115110.38628035496,15621340623.092665,48691.799327835135,-0.343683,[-0.584 ~ -0.047],-7510302836.835026,-0.238297,X-GRADE,009-CDK2
173,Ridge,pKd pKi pIC50,ki,14.932104790988914,225.40771584876177,0.33562391953826387,-0.255485,[-0.517 ~ 0.05],-107.369714,-0.238095,X-GRADE,009-CDK2
174,Lasso,delta G,ki,13.997069729135074,199.42614007588043,1.7892379825025906,0.343577,[0.047 ~ 0.584],-94.8785,0.321832,X-GRADE,009-CDK2
175,Lasso,Affinity Data Value,ki,40227.29396596124,1795358428.5534291,13309.148037222269,0.265043,[-0.039 ~ 0.524],-863158022.771867,0.365416,X-GRADE,009-CDK2
176,Lasso,pKd pKi pIC50,ki,15.103092852045247,230.6311931069516,0.3616168186968173,-0.303937,[-0.554 ~ -0.003],-109.881015,-0.320218,X-GRADE,009-CDK2
177,ElasticNet,delta G,ki,14.088578178595164,202.14966843328915,1.9272184826996865,0.383621,[0.093 ~ 0.614],-96.187896,0.349677,X-GRADE,009-CDK2
178,ElasticNet,Affinity Data Value,ki,36884.32387604177,1533599668.9488668,13158.95451188652,0.309957,[0.01 ~ 0.559],-737311746.032968,0.246772,X-GRADE,009-CDK2
179,ElasticNet,pKd pKi pIC50,ki,15.084095015853658,230.08319632592946,0.36044888131486386,-0.330254,[-0.574 ~ -0.032],-109.617554,-0.335149,X-GRADE,009-CDK2
180,SVR,delta G,ki,16.694681174846068,283.87853124881383,2.4021190821696514,0.387373,[0.098 ~ 0.617],-135.480843,0.325666,X-GRADE,009-CDK2
181,SVR,Affinity Data Value,ki,107.99917233575029,11901.824491784337,15.970079279865109,0.415072,[0.13 ~ 0.637],-5721.063708,0.370258,X-GRADE,009-CDK2
182,SVR,pKd pKi pIC50,ki,15.392117951354782,239.81193682179472,0.5122903842766902,-0.373705,[-0.607 ~ -0.082],-114.294859,-0.321025,X-GRADE,009-CDK2
183,DecisionTree,delta G,ki,14.082148487918058,211.99153173431122,3.778227551775382,0.245032,[-0.061 ~ 0.509],-100.919588,0.219944,X-GRADE,009-CDK2
184,DecisionTree,Affinity Data Value,ki,5879.009774193549,280985333.0549591,15697.675024618875,-0.123101,[-0.409 ~ 0.185],-135089873.495989,0.012061,X-GRADE,009-CDK2
185,DecisionTree,pKd pKi pIC50,ki,14.932354838709676,225.79610887096777,1.0409915828412377,0.114153,[-0.194 ~ 0.402],-107.556442,0.179922,X-GRADE,009-CDK2
186,RandomForest,delta G,ki,16.17907320560259,267.2517232681059,2.4204563890508255,0.350818,[0.055 ~ 0.59],-127.48714,0.22276,X-GRADE,009-CDK2
187,RandomForest,Affinity Data Value,ki,2531.519102,12244664.789811121,2416.284225953016,0.337998,[0.041 ~ 0.58],-5886890.716791,0.285109,X-GRADE,009-CDK2
188,RandomForest,pKd pKi pIC50,ki,15.343983870967742,237.7636662351613,0.4671654571451491,-0.020477,[-0.32 ~ 0.282],-113.310108,0.028047,X-GRADE,009-CDK2
189,XGBoost,delta G,ki,16.727213997133312,294.6975087584261,4.263287544250488,0.435693,[0.155 ~ 0.651],-140.682304,0.415254,X-GRADE,009-CDK2
190,XGBoost,Affinity Data Value,ki,3849.156993006552,26281524.349198036,4944.3759765625,0.409795,[0.124 ~ 0.633],-12635419.458768,0.32728,X-GRADE,009-CDK2
191,XGBoost,pKd pKi pIC50,ki,14.977148133800878,227.57476826360784,0.6293365955352783,-0.431751,[-0.649 ~ -0.15],-108.411572,-0.299839,X-GRADE,009-CDK2
192,linearRegression,delta G,kd,13.191023194107546,181.47329490307771,3.014206014928502,0.425018,[0.142 ~ 0.644],-86.247275,0.369451,X-GRADE,009-CDK2
193,linearRegression,Affinity Data Value,kd,79443.55369493131,8262729656.148777,48665.022090623585,0.383,[0.092 ~ 0.613],-3972488883.411267,0.308515,X-GRADE,009-CDK2
194,linearRegression,pKd pKi pIC50,kd,14.862462684362468,224.05592529510622,0.6001259574272292,-0.417666,[-0.639 ~ -0.133],-106.71981,-0.39548,X-GRADE,009-CDK2
195,Ridge,delta G,kd,13.11439349197642,179.23759978348247,2.9322874020340586,0.405299,[0.119 ~ 0.63],-85.172415,0.33636,X-GRADE,009-CDK2
196,Ridge,Affinity Data Value,kd,72332.99578253178,6992614169.091695,46455.71316865169,0.387401,[0.098 ~ 0.617],-3361852947.803934,0.321227,X-GRADE,009-CDK2
197,Ridge,pKd pKi pIC50,kd,14.86233716606319,224.11872611699764,0.6184388583964023,-0.430085,[-0.647 ~ -0.148],-106.750003,-0.409201,X-GRADE,009-CDK2
198,Lasso,delta G,kd,13.526058024312666,189.01629708083237,2.6661302929194983,0.406512,[0.12 ~ 0.631],-89.873739,0.351695,X-GRADE,009-CDK2
199,Lasso,Affinity Data Value,kd,51698.41375320526,3722689590.0986667,36656.47599512177,0.410333,[0.125 ~ 0.633],-1789764838.489287,0.369653,X-GRADE,009-CDK2
200,Lasso,pKd pKi pIC50,kd,14.825421788596836,222.74945297189063,0.5222294406416621,-0.400714,[-0.626 ~ -0.113],-106.091695,-0.379338,X-GRADE,009-CDK2
201,ElasticNet,delta G,kd,13.617299779413441,191.3775800581028,2.618108168509379,0.395637,[0.107 ~ 0.623],-91.008978,0.343019,X-GRADE,009-CDK2
202,ElasticNet,Affinity Data Value,kd,48024.26596269431,2658824625.353817,18775.264192273808,0.296246,[-0.005 ~ 0.549],-1278288374.556022,0.295198,X-GRADE,009-CDK2
203,ElasticNet,pKd pKi pIC50,kd,14.832475997725231,223.00388446131714,0.5378106897560145,-0.407607,[-0.631 ~ -0.121],-106.214019,-0.381154,X-GRADE,009-CDK2
204,SVR,delta G,kd,14.020313446203211,201.58153432959733,2.4264198470483826,0.422235,[0.139 ~ 0.642],-95.914753,0.346449,X-GRADE,009-CDK2
205,SVR,Affinity Data Value,kd,749.1013015558643,561450.6703778699,17.769010594651625,0.388409,[0.099 ~ 0.617],-269928.749615,0.311945,X-GRADE,009-CDK2
206,SVR,pKd pKi pIC50,kd,15.315278043753917,237.75034728139235,0.5809052030013167,-0.462625,[-0.67 ~ -0.188],-113.303705,-0.399112,X-GRADE,009-CDK2
207,DecisionTree,delta G,kd,16.074127556230426,281.97516629841596,4.596816730330673,-0.029178,[-0.328 ~ 0.274],-134.565759,-0.088205,X-GRADE,009-CDK2
208,DecisionTree,Affinity Data Value,kd,32839.500096774194,7913840530.821813,82676.35106867402,-0.1205,[-0.407 ~ 0.188],-3804752768.358542,0.014403,X-GRADE,009-CDK2
209,DecisionTree,pKd pKi pIC50,kd,15.392677419354841,239.7791101612903,0.7441504105399415,-0.098229,[-0.388 ~ 0.209],-114.279077,-0.147178,X-GRADE,009-CDK2
210,RandomForest,delta G,kd,14.542070188318185,216.6624024091572,2.4064393002801605,0.386149,[0.096 ~ 0.616],-103.165212,0.324859,X-GRADE,009-CDK2
211,RandomForest,Affinity Data Value,kd,39125.56683967742,2965779741.3973026,37881.37064850511,0.260679,[-0.044 ~ 0.521],-1425863793.000036,0.111986,X-GRADE,009-CDK2
212,RandomForest,pKd pKi pIC50,kd,15.176538709677416,232.7537424125806,0.2662166694413577,-0.358851,[-0.596 ~ -0.065],-110.901477,-0.374496,X-GRADE,009-CDK2
213,XGBoost,delta G,kd,8.187413535702614,84.1360212982699,4.625454425811768,0.239118,[-0.067 ~ 0.504],-39.450241,0.256659,X-GRADE,009-CDK2
214,XGBoost,Affinity Data Value,kd,97469.23502935987,12915835761.798176,58442.90234375,-0.065756,[-0.36 ~ 0.24],-6209571911.890011,-0.105327,X-GRADE,009-CDK2
215,XGBoost,pKd pKi pIC50,kd,14.648028282288584,217.7979013824683,0.7382280230522156,-0.285625,[-0.54 ~ 0.017],-103.711128,-0.284907,X-GRADE,009-CDK2
216,linearRegression,delta G,all,11.724062885931717,141.30115065772486,1.751189105757417,0.257197,[-0.048 ~ 0.518],-66.933634,0.211663,GRADE,009-CDK2
217,linearRegression,Affinity Data Value,all,74825.12583180453,5847350122.8505125,15766.078192230494,0.40805,[0.122 ~ 0.632],-2811242086.413427,0.361178,GRADE,009-CDK2
218,linearRegression,pKd pKi pIC50,all,14.647519682417387,217.0692473110075,0.3876461053245705,-0.258605,[-0.519 ~ 0.046],-103.360811,-0.229217,GRADE,009-CDK2
219,Ridge,delta G,all,11.73612588378209,141.49766084530503,1.7270775008234376,0.261315,[-0.043 ~ 0.521],-67.02811,0.231235,GRADE,009-CDK2
220,Ridge,Affinity Data Value,all,74095.97332462679,5739848544.911815,15800.439215457049,0.408105,[0.122 ~ 0.632],-2759558340.098388,0.354722,GRADE,009-CDK2
221,Ridge,pKd pKi pIC50,all,14.647516038483959,217.06854269875495,0.38690806617914547,-0.259075,[-0.52 ~ 0.046],-103.360473,-0.226594,GRADE,009-CDK2
222,Lasso,delta G,all,11.746552280726673,141.76437369746876,1.7269787531371394,0.25687,[-0.048 ~ 0.518],-67.156338,0.233656,GRADE,009-CDK2
223,Lasso,Affinity Data Value,all,68973.64760613725,4969995830.081954,14582.46991702548,0.396199,[0.108 ~ 0.623],-2389434727.25337,0.326877,GRADE,009-CDK2
224,Lasso,pKd pKi pIC50,all,14.661964849848285,217.48585782180436,0.3819713535004522,-0.260267,[-0.521 ~ 0.044],-103.561106,-0.214891,GRADE,009-CDK2
225,ElasticNet,delta G,all,11.734309747432869,141.48236785997986,1.7334319253511163,0.259288,[-0.045 ~ 0.52],-67.020758,0.231235,GRADE,009-CDK2
226,ElasticNet,Affinity Data Value,all,45283.70478153642,2130405356.022652,8933.136210473129,0.368197,[0.075 ~ 0.603],-1024239196.974049,0.304681,GRADE,009-CDK2
227,ElasticNet,pKd pKi pIC50,all,14.649498080776468,217.12583730083614,0.3863172392645371,-0.259187,[-0.52 ~ 0.046],-103.388018,-0.230024,GRADE,009-CDK2
228,SVR,delta G,all,14.915105209971532,230.76510601616036,3.1030869317777956,0.380352,[0.089 ~ 0.612],-109.945397,0.316384,GRADE,009-CDK2
229,SVR,Affinity Data Value,all,292.51395449154,89881.96331148282,66.07538376014897,0.264896,[-0.039 ~ 0.524],-43211.729331,0.227805,GRADE,009-CDK2
230,SVR,pKd pKi pIC50,all,15.314881050439771,237.98347227728365,0.7194373989664593,-0.404937,[-0.629 ~ -0.118],-113.415785,-0.35452,GRADE,009-CDK2
231,DecisionTree,delta G,all,13.049033977527513,206.78628066938344,6.261502451633067,0.264517,[-0.04 ~ 0.524],-98.417049,0.224674,GRADE,009-CDK2
232,DecisionTree,Affinity Data Value,all,3010.5259032258073,106403261.9974624,9865.833520995368,-0.187039,[-0.462 ~ 0.121],-51155705.786979,-0.023778,GRADE,009-CDK2
233,DecisionTree,pKd pKi pIC50,all,14.452354838709676,215.98453209677422,1.6832703167991985,-0.453235,[-0.664 ~ -0.176],-102.839311,-0.409693,GRADE,009-CDK2
234,RandomForest,delta G,all,12.7177330544375,168.40803383437066,2.3862547796800593,0.160817,[-0.148 ~ 0.441],-79.965864,0.018563,GRADE,009-CDK2
235,RandomForest,Affinity Data Value,all,8101.174067741936,180873202.55597135,10735.381113028543,0.136553,[-0.172 ~ 0.42],-86958766.446394,0.146489,GRADE,009-CDK2
236,RandomForest,pKd pKi pIC50,all,14.968929032258062,226.8966926464516,0.47353267201664134,-0.38337,[-0.614 ~ -0.093],-108.085572,-0.34322,GRADE,009-CDK2
237,XGBoost,delta G,all,11.307390166005781,143.93575537381003,3.8396921157836914,0.067225,[-0.239 ~ 0.361],-68.200278,0.038539,GRADE,009-CDK2
238,XGBoost,Affinity Data Value,all,25102.830932317913,919745458.0063857,17486.388671875,0.055906,[-0.25 ~ 0.351],-442187842.541414,0.005851,GRADE,009-CDK2
239,XGBoost,pKd pKi pIC50,all,14.80273597557314,222.4644047853883,0.964482843875885,-0.11977,[-0.406 ~ 0.188],-105.954652,-0.071227,GRADE,009-CDK2
240,linearRegression,delta G,ki,12.923418809003548,171.12824892741446,1.7648839690694358,0.212409,[-0.095 ~ 0.483],-81.273667,0.195117,GRADE,009-CDK2
241,linearRegression,Affinity Data Value,ki,76707.36255077206,6087852112.482912,14277.454595779493,0.31734,[0.018 ~ 0.565],-2926868703.796768,0.290153,GRADE,009-CDK2
242,linearRegression,pKd pKi pIC50,ki,14.877342317830157,223.73959274144036,0.37435617727444964,-0.170538,[-0.449 ~ 0.138],-106.567727,-0.117635,GRADE,009-CDK2
243,Ridge,delta G,ki,12.927790046603757,171.2074020177227,1.7557559642537308,0.213851,[-0.093 ~ 0.484],-81.311721,0.19653,GRADE,009-CDK2
244,Ridge,Affinity Data Value,ki,74910.32013663542,5817345107.723846,14345.81106082885,0.320263,[0.021 ~ 0.567],-2796816515.926733,0.291768,GRADE,009-CDK2
245,Ridge,pKd pKi pIC50,ki,14.87820577680427,223.7637517630368,0.37182607645855764,-0.172029,[-0.45 ~ 0.136],-106.579342,-0.112389,GRADE,009-CDK2
246,Lasso,delta G,ki,12.811146213858986,167.87758176533146,1.6229307242257163,0.205454,[-0.102 ~ 0.477],-79.710837,0.194108,GRADE,009-CDK2
247,Lasso,Affinity Data Value,ki,62382.54948334469,4065475520.157675,13187.334453981803,0.335243,[0.038 ~ 0.578],-1954566708.278002,0.307304,GRADE,009-CDK2
248,Lasso,pKd pKi pIC50,ki,14.873069748436906,223.59515787535005,0.360830968302617,-0.169839,[-0.448 ~ 0.138],-106.498286,-0.13297,GRADE,009-CDK2
249,ElasticNet,delta G,ki,12.940347391399357,171.36434158303135,1.7051571846012572,0.218729,[-0.088 ~ 0.488],-81.387174,0.201574,GRADE,009-CDK2
250,ElasticNet,Affinity Data Value,ki,39680.90899608758,1645827373.1493924,8441.61905118854,0.332654,[0.035 ~ 0.576],-791267681.421441,0.285916,GRADE,009-CDK2
251,ElasticNet,pKd pKi pIC50,ki,14.877435113473267,223.73244035561947,0.3639503346929401,-0.173289,[-0.451 ~ 0.135],-106.564288,-0.116828,GRADE,009-CDK2
252,SVR,delta G,ki,16.138960476648997,267.12363287997476,2.7228402669336536,0.36113,[0.067 ~ 0.597],-127.425557,0.306901,GRADE,009-CDK2
253,SVR,Affinity Data Value,ki,132.2806016257521,18629.771958149333,33.9615835104515,0.243515,[-0.062 ~ 0.507],-8955.672323,0.18745,GRADE,009-CDK2
254,SVR,pKd pKi pIC50,ki,15.410214784718656,240.5315498457257,0.5633919007022588,-0.405788,[-0.63 ~ -0.119],-114.640829,-0.355529,GRADE,009-CDK2
255,DecisionTree,delta G,ki,11.76340005661226,161.3389201690012,4.885395606180311,0.211881,[-0.095 ~ 0.482],-76.567232,0.355113,GRADE,009-CDK2
256,DecisionTree,Affinity Data Value,ki,2443.919774193549,34545362.823950805,5345.580772593132,0.169721,[-0.139 ~ 0.448],-16608441.432094,0.02526,GRADE,009-CDK2
257,DecisionTree,pKd pKi pIC50,ki,15.448483870967744,245.05462177419358,1.5598058125089589,-0.419187,[-0.64 ~ -0.135],-116.815395,-0.401951,GRADE,009-CDK2
258,RandomForest,delta G,ki,14.67105294568359,223.75554618011566,2.9490851707218835,0.265839,[-0.038 ~ 0.525],-106.575397,0.209847,GRADE,009-CDK2
259,RandomForest,Affinity Data Value,ki,4187.151799612903,44568105.41196655,5199.871477125605,0.186699,[-0.121 ~ 0.462],-21427095.215904,0.160412,GRADE,009-CDK2
260,RandomForest,pKd pKi pIC50,ki,15.195541935483876,233.23097946387102,0.4693759420374877,-0.019339,[-0.319 ~ 0.284],-111.130919,-0.06477,GRADE,009-CDK2
261,XGBoost,delta G,ki,13.159098947340441,191.9612675134232,4.46755838394165,0.251404,[-0.054 ~ 0.514],-91.289598,0.250404,GRADE,009-CDK2
262,XGBoost,Affinity Data Value,ki,12753.139224804294,421960307.9155301,16354.12109375,-0.148677,[-0.431 ~ 0.16],-202866691.07552,-0.070823,GRADE,009-CDK2
263,XGBoost,pKd pKi pIC50,ki,15.237515219657654,235.42684993889057,0.7085422277450562,-0.324385,[-0.57 ~ -0.026],-112.186632,-0.250605,GRADE,009-CDK2
264,linearRegression,delta G,kd,10.542225512634237,114.46008303174135,1.649744407629791,0.311034,[0.011 ~ 0.56],-54.029201,0.254439,GRADE,009-CDK2
265,linearRegression,Affinity Data Value,kd,67342.53233841925,4874462079.415056,18424.68957330646,0.447274,[0.169 ~ 0.66],-2343504776.93387,0.344431,GRADE,009-CDK2
266,linearRegression,pKd pKi pIC50,kd,14.403402153235897,210.02050632982588,0.36879220872411844,-0.325748,[-0.571 ~ -0.027],-99.971974,-0.259685,GRADE,009-CDK2
267,Ridge,delta G,kd,10.482659721487405,113.1388429672865,1.619297549452734,0.310319,[0.01 ~ 0.559],-53.393985,0.255448,GRADE,009-CDK2
268,Ridge,Affinity Data Value,kd,66991.95437120309,4819501029.9527855,18209.95701824401,0.446588,[0.168 ~ 0.659],-2317081044.444694,0.342817,GRADE,009-CDK2
269,Ridge,pKd pKi pIC50,kd,14.401188068672237,209.9549130107898,0.3678022460430036,-0.325599,[-0.571 ~ -0.027],-99.940439,-0.26594,GRADE,009-CDK2
270,Lasso,delta G,kd,10.51151070427339,113.77329379194121,1.6280396463997038,0.308576,[0.008 ~ 0.558],-53.699012,0.260492,GRADE,009-CDK2
271,Lasso,Affinity Data Value,kd,63010.09352559666,4266900046.281925,17223.550110687087,0.453306,[0.176 ~ 0.664],-2051405976.216649,0.3523,GRADE,009-CDK2
272,Lasso,pKd pKi pIC50,kd,14.416845689921647,210.3980999800075,0.36266552285176695,-0.326117,[-0.571 ~ -0.028],-100.153511,-0.276634,GRADE,009-CDK2
273,ElasticNet,delta G,kd,10.485713400413502,113.1998529685763,1.6166881726229838,0.309657,[0.009 ~ 0.559],-53.423317,0.260492,GRADE,009-CDK2
274,ElasticNet,Affinity Data Value,kd,50517.50078584701,2638053653.3624396,9276.112498472794,0.392335,[0.103 ~ 0.62],-1268302273.256827,0.33071,GRADE,009-CDK2
275,ElasticNet,pKd pKi pIC50,kd,14.407034667610928,210.11344955538388,0.3619482433205485,-0.325481,[-0.571 ~ -0.027],-100.016659,-0.276634,GRADE,009-CDK2
276,SVR,delta G,kd,13.429735119686823,188.1212209712475,2.974968817804462,0.369066,[0.076 ~ 0.603],-89.443412,0.346449,GRADE,009-CDK2
277,SVR,Affinity Data Value,kd,740.8218846830989,549768.4386683536,31.17272633604276,0.249623,[-0.056 ~ 0.512],-264312.259963,0.202583,GRADE,009-CDK2
278,SVR,pKd pKi pIC50,kd,15.022274941415105,229.03434354554943,0.6999479533933354,-0.394107,[-0.622 ~ -0.105],-109.113294,-0.348265,GRADE,009-CDK2
279,DecisionTree,delta G,kd,9.989046636769714,165.0600941049586,8.18280593733495,-0.163975,[-0.443 ~ 0.144],-78.356268,-0.079243,GRADE,009-CDK2
280,DecisionTree,Affinity Data Value,kd,13506.505903225807,3034073914.824191,53400.99195399876,0.11511,[-0.193 ~ 0.402],-1458697717.876966,0.431263,GRADE,009-CDK2
281,DecisionTree,pKd pKi pIC50,kd,14.428161290322581,211.0286146774194,0.9471442371863852,0.044032,[-0.261 ~ 0.341],-100.456645,0.047851,GRADE,009-CDK2
282,RandomForest,delta G,kd,12.971316008823354,172.76742416223084,1.8643894748206635,0.194051,[-0.114 ~ 0.468],-82.061736,0.164245,GRADE,009-CDK2
283,RandomForest,Affinity Data Value,kd,11576.690689677422,331323459.89781994,14046.699444353664,0.149933,[-0.158 ~ 0.432],-159291034.331082,0.161824,GRADE,009-CDK2
284,RandomForest,pKd pKi pIC50,kd,15.049577419354836,228.94184628612894,0.35494185796975464,-0.240372,[-0.505 ~ 0.066],-109.068824,-0.150726,GRADE,009-CDK2
285,XGBoost,delta G,kd,11.19317794529084,141.8851161792886,4.22793436050415,0.275316,[-0.028 ~ 0.532],-67.214388,0.257668,GRADE,009-CDK2
286,XGBoost,Affinity Data Value,kd,28495.38395544434,1254947295.8296282,33600.16015625,-0.155014,[-0.436 ~ 0.153],-603343493.300985,-0.263721,GRADE,009-CDK2
287,XGBoost,pKd pKi pIC50,kd,14.970629169956332,227.0811065037626,0.7008670568466187,-0.192998,[-0.467 ~ 0.115],-108.174233,-0.19774,GRADE,009-CDK2
288,linearRegression,delta G,all,11.644702607040484,139.30530281084592,3.2616056055989655,0.847975,[0.649 ~ 0.938],-36.841375,0.757143,X-GRADE,008-Trypsin
289,linearRegression,Affinity Data Value,all,86247.56465262876,16536328727.974554,96324.52245958269,0.810256,[0.574 ~ 0.922],-4491985627.967232,0.667857,X-GRADE,008-Trypsin
290,linearRegression,pKd pKi pIC50,all,14.206309150810755,208.11687881437328,0.6751471105614482,-0.833937,[-0.932 ~ -0.621],-55.53359,-0.803571,X-GRADE,008-Trypsin
291,Ridge,delta G,all,11.976185707185694,146.70416401983402,3.183166314475519,0.862775,[0.68 ~ 0.945],-38.851227,0.75,X-GRADE,008-Trypsin
292,Ridge,Affinity Data Value,all,80804.27335453783,14607916344.00074,91317.75340058727,0.817689,[0.588 ~ 0.925],-3968145006.627949,0.685714,X-GRADE,008-Trypsin
293,Ridge,pKd pKi pIC50,all,14.247296266439301,209.36195318726902,0.6824601674705714,-0.851316,[-0.94 ~ -0.656],-55.871806,-0.839286,X-GRADE,008-Trypsin
294,Lasso,delta G,all,11.578441208384088,136.75653940482587,3.0430904532375473,0.877377,[0.711 ~ 0.951],-36.14902,0.739286,X-GRADE,008-Trypsin
295,Lasso,Affinity Data Value,all,81030.72361152558,9055286547.02488,49894.5993508968,0.849618,[0.653 ~ 0.939],-2459809410.420564,0.7,X-GRADE,008-Trypsin
296,Lasso,pKd pKi pIC50,all,14.12791387318921,205.85357296390646,0.638537640967888,-0.884222,[-0.954 ~ -0.726],-54.918778,-0.717857,X-GRADE,008-Trypsin
297,ElasticNet,delta G,all,11.648613561626734,138.59969070045022,3.0868787741889756,0.869588,[0.694 ~ 0.947],-36.6497,0.775,X-GRADE,008-Trypsin
