,Modeltype,Scoretype,Datatype,Mean absolute error (mae),Mean squared error (mse),Standard Diviation (SD),Pearson correlation coefficient (r),90% Confidence interval,Coefficient of determination (r²),Spearman correlation coefficient,add. information,System
490,ElasticNet,Affinity Data Value,kd,187305.1514932742,35307264521.1321,14968.628223575615,0.473321,[-0.107 ~ 0.813],0.224033,0.248485,X-GRADE,001-CA2
491,ElasticNet,pKd pKi pIC50,kd,16.08741211798499,260.1677366837929,0.25445990770883314,-0.303697,[-0.733 ~ 0.299],0.092232,-0.139394,X-GRADE,001-CA2
492,SVR,delta G,kd,1.1971139203905445,1.9496076487868443,0.3728277212924382,0.537962,[-0.02 ~ 0.841],0.289403,0.587879,X-GRADE,001-CA2
493,SVR,Affinity Data Value,kd,978.5597635186814,957653.933420935,9.14446871300115,0.515206,[-0.052 ~ 0.831],0.265437,0.309091,X-GRADE,001-CA2
494,SVR,pKd pKi pIC50,kd,17.10817985476711,294.21725572196175,0.27013677798402913,-0.557798,[-0.849 ~ -0.008],0.311139,-0.587879,X-GRADE,001-CA2
495,DecisionTree,delta G,kd,2.764,11.063079999999998,1.7009597290941372,-0.099159,[-0.618 ~ 0.479],0.009833,-0.156326,X-GRADE,001-CA2
496,DecisionTree,Affinity Data Value,kd,1925.6100000000001,29030469.0765,5032.659396343051,0.482105,[-0.096 ~ 0.817],0.232425,0.104628,X-GRADE,001-CA2
497,DecisionTree,pKd pKi pIC50,kd,15.538999999999998,243.42297,0.9414292326032797,0.028653,[-0.532 ~ 0.572],0.000821,0.131314,X-GRADE,001-CA2
498,RandomForest,delta G,kd,2.1006799999999988,5.646321369999996,0.6843155029662857,0.252831,[-0.348 ~ 0.706],0.063923,0.078788,X-GRADE,001-CA2
499,RandomForest,Affinity Data Value,kd,387638.1270048,529655599115.73535,615948.7528606352,0.445669,[-0.141 ~ 0.801],0.198621,0.054545,X-GRADE,001-CA2
500,RandomForest,pKd pKi pIC50,kd,16.61513,277.47476983900003,0.3669355830387669,-0.184273,[-0.669 ~ 0.41],0.033957,-0.2,X-GRADE,001-CA2
501,XGBoost,delta G,kd,2.7089710998535153,8.952997859872458,0.8189915418624878,0.108874,[-0.472 ~ 0.624],0.011854,0.163636,X-GRADE,001-CA2
502,XGBoost,Affinity Data Value,kd,333019.23734374996,364783473866.2734,541872.8125,0.23295,[-0.367 ~ 0.696],0.054266,-0.175758,X-GRADE,001-CA2
503,XGBoost,pKd pKi pIC50,kd,15.667994432449339,247.26672262320676,0.577119767665863,-0.255512,[-0.708 ~ 0.346],0.065287,-0.260606,X-GRADE,001-CA2
504,linearRegression,delta G,all,2.6754725250347815,8.19161335377235,0.4195936148970167,0.309124,[-0.293 ~ 0.736],0.095558,0.175758,GRADE,001-CA2
505,linearRegression,Affinity Data Value,all,107644.27954288747,16728543983.860828,71703.18144922388,0.610178,[0.087 ~ 0.869],0.372318,0.6,GRADE,001-CA2
506,linearRegression,pKd pKi pIC50,all,15.857939037795626,252.90506014437386,0.3077661972867273,-0.309004,[-0.736 ~ 0.293],0.095484,-0.175758,GRADE,001-CA2
507,Ridge,delta G,all,2.670049415103387,8.161107181520553,0.41834870778757005,0.310576,[-0.292 ~ 0.737],0.096457,0.175758,GRADE,001-CA2
508,Ridge,Affinity Data Value,all,113236.31837044269,17796452147.35134,70527.16548918744,0.617412,[0.099 ~ 0.872],0.381197,0.6,GRADE,001-CA2
509,Ridge,pKd pKi pIC50,all,15.861915443075507,253.03097779040073,0.30685365523847774,-0.310455,[-0.736 ~ 0.292],0.096382,-0.175758,GRADE,001-CA2
510,Lasso,delta G,all,2.6005378899764757,7.794981892893448,0.4087359919341834,0.308468,[-0.294 ~ 0.735],0.095152,0.175758,GRADE,001-CA2
511,Lasso,Affinity Data Value,all,135626.75179408147,23063594420.96875,68330.58991761801,0.624731,[0.111 ~ 0.875],0.390289,0.612121,GRADE,001-CA2
512,Lasso,pKd pKi pIC50,all,15.912898563422356,254.6406729779948,0.2998056763747451,-0.308342,[-0.735 ~ 0.294],0.095075,-0.175758,GRADE,001-CA2
513,ElasticNet,delta G,all,2.6549033493644623,8.079734629696269,0.41600232020139616,0.310931,[-0.291 ~ 0.737],0.096678,0.175758,GRADE,001-CA2
514,ElasticNet,Affinity Data Value,all,170727.0434269344,29385003890.443512,15404.381638066725,0.440263,[-0.148 ~ 0.798],0.193832,0.151515,GRADE,001-CA2
515,ElasticNet,pKd pKi pIC50,all,15.872166611633142,253.35431672138938,0.3053536926305955,-0.310359,[-0.736 ~ 0.292],0.096323,-0.175758,GRADE,001-CA2
516,SVR,delta G,all,1.9140079788013113,4.790417098901568,0.6133271674083423,0.293087,[-0.309 ~ 0.728],0.0859,0.139394,GRADE,001-CA2
517,SVR,Affinity Data Value,all,399.21628782640926,161378.21791728013,45.152930961290714,0.36763,[-0.232 ~ 0.765],0.135152,0.187879,GRADE,001-CA2
518,SVR,pKd pKi pIC50,all,16.327235177186104,268.1985000974065,0.47603315763390874,-0.256182,[-0.708 ~ 0.345],0.065629,-0.248485,GRADE,001-CA2
519,DecisionTree,delta G,all,1.123,2.1824699999999995,1.2745152019493529,0.283069,[-0.319 ~ 0.722],0.080128,0.34147,GRADE,001-CA2
520,DecisionTree,Affinity Data Value,all,12081.523,1440221754.0042899,35976.33127699156,0.494166,[-0.08 ~ 0.822],0.2442,0.153386,GRADE,001-CA2
521,DecisionTree,pKd pKi pIC50,all,17.39,304.12843999999996,0.6504921213973311,-0.115221,[-0.628 ~ 0.467],0.013276,-0.030773,GRADE,001-CA2
522,RandomForest,delta G,all,0.7899900000000001,0.8500218769999999,0.6875614190019669,0.549817,[-0.004 ~ 0.845],0.302298,0.575758,GRADE,001-CA2
523,RandomForest,Affinity Data Value,all,156549.7416592,140374309583.12817,340392.23066931596,0.528025,[-0.034 ~ 0.836],0.278811,0.442424,GRADE,001-CA2
524,RandomForest,pKd pKi pIC50,all,17.64936,313.487966182,0.5007408235804216,-0.566187,[-0.852 ~ -0.02],0.320568,-0.563636,GRADE,001-CA2
525,XGBoost,delta G,all,1.418650503158569,2.51077800410381,0.7794100046157837,-0.024206,[-0.569 ~ 0.535],0.000586,-0.163636,GRADE,001-CA2
526,XGBoost,Affinity Data Value,all,144329.2753833008,31312344250.88459,166833.09375,0.324878,[-0.277 ~ 0.744],0.105546,0.212121,GRADE,001-CA2
527,XGBoost,pKd pKi pIC50,all,17.444982509613034,305.85354255441723,0.41384562849998474,-0.251075,[-0.706 ~ 0.35],0.063039,-0.333333,GRADE,001-CA2
528,linearRegression,delta G,ki,2.3715843497789133,6.644925182304735,0.4528554028078684,0.329939,[-0.272 ~ 0.746],0.108859,0.187879,GRADE,001-CA2
529,linearRegression,Affinity Data Value,ki,87483.89981227323,12101739100.467503,66696.24149893085,0.579178,[0.04 ~ 0.857],0.335447,0.684848,GRADE,001-CA2
530,linearRegression,pKd pKi pIC50,ki,16.080468449025254,260.0583462335778,0.33208710390857155,-0.32949,[-0.746 ~ 0.272],0.108563,-0.187879,GRADE,001-CA2
531,Ridge,delta G,ki,2.36046097945537,6.589073005084943,0.44993539330054355,0.332685,[-0.269 ~ 0.748],0.110679,0.187879,GRADE,001-CA2
532,Ridge,Affinity Data Value,ki,94585.95022461699,13149898494.814383,64834.238429660785,0.593652,[0.062 ~ 0.863],0.352423,0.69697,GRADE,001-CA2
533,Ridge,pKd pKi pIC50,ki,16.08862684687174,260.3198046986593,0.3299487458146874,-0.332231,[-0.747 ~ 0.27],0.110378,-0.187879,GRADE,001-CA2
534,Lasso,delta G,ki,2.2805677408788925,6.212231898606729,0.43998345803735417,0.337219,[-0.264 ~ 0.75],0.113717,0.187879,GRADE,001-CA2
535,Lasso,Affinity Data Value,ki,156462.95368591693,27934682987.440163,58771.605189893,0.595022,[0.064 ~ 0.864],0.354051,0.636364,GRADE,001-CA2
536,Lasso,pKd pKi pIC50,ki,16.152209112504217,262.3629711266377,0.3220261922697722,-0.338052,[-0.75 ~ 0.263],0.114279,-0.187879,GRADE,001-CA2
537,ElasticNet,delta G,ki,2.3186647671374336,6.38922190462876,0.4431367317310087,0.335892,[-0.266 ~ 0.749],0.112823,0.187879,GRADE,001-CA2
538,ElasticNet,Affinity Data Value,ki,145563.87909849235,21440068168.24814,15850.544071969001,0.428962,[-0.162 ~ 0.793],0.184008,0.042424,GRADE,001-CA2
539,ElasticNet,pKd pKi pIC50,ki,16.12785367471716,261.5782315489504,0.32389645239905523,-0.336458,[-0.749 ~ 0.265],0.113204,-0.187879,GRADE,001-CA2
540,SVR,delta G,ki,1.122090297116107,2.022860019857,0.3837703734536756,0.16296,[-0.428 ~ 0.656],0.026556,-0.042424,GRADE,001-CA2
541,SVR,Affinity Data Value,ki,158.2874034496229,25554.44394081538,22.701708682761613,0.350825,[-0.25 ~ 0.757],0.123078,0.090909,GRADE,001-CA2
542,SVR,pKd pKi pIC50,ki,16.999443166944296,290.29211272109126,0.2711757490736324,-0.179945,[-0.666 ~ 0.413],0.03238,0.066667,GRADE,001-CA2
543,DecisionTree,delta G,ki,0.842,1.2976200000000002,0.858789846237134,0.342535,[-0.259 ~ 0.752],0.11733,0.487814,GRADE,001-CA2
544,DecisionTree,Affinity Data Value,ki,21335.789999999997,653986516.327,14099.18901358869,0.551263,[-0.002 ~ 0.846],0.303891,0.504675,GRADE,001-CA2
545,DecisionTree,pKd pKi pIC50,ki,17.857999999999997,321.54922,0.7784189103561143,-0.543879,[-0.843 ~ 0.012],0.295804,-0.658549,GRADE,001-CA2
546,RandomForest,delta G,ki,0.844789999999999,0.8794280249999978,0.4791897328824977,0.474364,[-0.106 ~ 0.814],0.225021,0.551515,GRADE,001-CA2
547,RandomForest,Affinity Data Value,ki,101609.94264,90595667461.44376,283322.0518723056,0.494042,[-0.08 ~ 0.822],0.244077,0.175758,GRADE,001-CA2
548,RandomForest,pKd pKi pIC50,ki,17.681649999999998,314.335957143,0.39527006021200206,-0.481615,[-0.817 ~ 0.096],0.231953,-0.406061,GRADE,001-CA2
549,XGBoost,delta G,ki,1.110248775482178,1.7119372419829701,0.7325941324234009,0.079741,[-0.494 ~ 0.605],0.006359,0.175758,GRADE,001-CA2
550,XGBoost,Affinity Data Value,ki,121359.86988281249,57618009359.40399,237921.0625,0.51106,[-0.057 ~ 0.829],0.261182,0.393939,GRADE,001-CA2
551,XGBoost,pKd pKi pIC50,ki,17.404239206314084,305.2036891820329,0.7094827890396118,-0.436318,[-0.797 ~ 0.153],0.190373,-0.551515,GRADE,001-CA2
552,linearRegression,delta G,kd,2.7886391040381064,8.734115178849972,0.39102482452728665,0.394994,[-0.201 ~ 0.778],0.15602,0.284848,GRADE,001-CA2
553,linearRegression,Affinity Data Value,kd,159580.98519620922,30954512700.444458,92605.48225606205,0.509033,[-0.06 ~ 0.828],0.259115,0.624242,GRADE,001-CA2
554,linearRegression,pKd pKi pIC50,kd,15.775140123509612,250.31230677163703,0.2868017157196001,-0.395281,[-0.778 ~ 0.201],0.156247,-0.284848,GRADE,001-CA2
555,Ridge,delta G,kd,2.7776798541858208,8.67167456340211,0.3891753718393568,0.396865,[-0.199 ~ 0.779],0.157502,0.284848,GRADE,001-CA2
556,Ridge,Affinity Data Value,kd,165395.21366512388,32942816569.23772,89323.88357884195,0.51178,[-0.056 ~ 0.83],0.261918,0.636364,GRADE,001-CA2
557,Ridge,pKd pKi pIC50,kd,15.78317618021632,250.5651308779101,0.2854455351542761,-0.397152,[-0.779 ~ 0.199],0.15773,-0.284848,GRADE,001-CA2
558,Lasso,delta G,kd,2.6773733751556987,8.128902635137617,0.3786695736190163,0.392408,[-0.204 ~ 0.776],0.153984,0.284848,GRADE,001-CA2
559,Lasso,Affinity Data Value,kd,202805.46873470602,47963805205.63133,82667.01370475696,0.500471,[-0.072 ~ 0.825],0.250471,0.551515,GRADE,001-CA2
560,Lasso,pKd pKi pIC50,kd,15.851134427053267,252.70236622965285,0.27830724391747486,-0.392907,[-0.777 ~ 0.204],0.154376,-0.284848,GRADE,001-CA2
561,ElasticNet,delta G,kd,2.712219525344171,8.312896762873617,0.3811355785651911,0.396876,[-0.199 ~ 0.779],0.15751,0.284848,GRADE,001-CA2
562,ElasticNet,Affinity Data Value,kd,193589.16883730263,37704610180.99253,15094.96805325764,0.440892,[-0.147 ~ 0.799],0.194386,0.151515,GRADE,001-CA2
563,ElasticNet,pKd pKi pIC50,kd,15.851843483977692,252.7260149081673,0.2774719357777076,-0.396854,[-0.779 ~ 0.199],0.157493,-0.284848,GRADE,001-CA2
564,SVR,delta G,kd,1.5319038869259392,3.173279977952303,0.6271086080820396,0.381124,[-0.217 ~ 0.771],0.145255,0.127273,GRADE,001-CA2
565,SVR,Affinity Data Value,kd,986.4209676776684,973556.7792448986,23.44806629511514,0.410402,[-0.183 ~ 0.785],0.16843,0.187879,GRADE,001-CA2
566,SVR,pKd pKi pIC50,kd,16.750774364613683,282.369210931842,0.5008890514441701,-0.371535,[-0.767 ~ 0.227],0.138038,-0.127273,GRADE,001-CA2
567,DecisionTree,delta G,kd,2.118,5.90084,1.8504637256644616,-0.129753,[-0.636 ~ 0.455],0.016836,-0.006155,GRADE,001-CA2
568,DecisionTree,Affinity Data Value,kd,130211.98000000001,168223561784.492,388932.9141880512,0.494677,[-0.079 ~ 0.822],0.244705,0.246525,GRADE,001-CA2
569,DecisionTree,pKd pKi pIC50,kd,17.21,298.96256000000005,1.4283066897553898,0.129938,[-0.455 ~ 0.637],0.016884,-0.018349,GRADE,001-CA2
570,RandomForest,delta G,kd,1.2850699999999986,2.658760724999996,1.0814403832389476,0.316916,[-0.285 ~ 0.74],0.100436,0.163636,GRADE,001-CA2
571,RandomForest,Affinity Data Value,kd,188924.04767320002,87419900593.77121,227437.5909148452,0.522307,[-0.042 ~ 0.834],0.272805,0.369697,GRADE,001-CA2
572,RandomForest,pKd pKi pIC50,kd,17.149449999999998,296.188401151,0.6466404321568506,-0.387099,[-0.774 ~ 0.21],0.149846,-0.175758,GRADE,001-CA2
573,XGBoost,delta G,kd,1.6884671592712401,3.3291949467370174,0.959131121635437,0.150597,[-0.438 ~ 0.649],0.022679,0.224242,GRADE,001-CA2
574,XGBoost,Affinity Data Value,kd,229996.14074218748,78235544578.31421,279625.03125,0.645314,[0.145 ~ 0.883],0.41643,0.551515,GRADE,001-CA2
575,XGBoost,pKd pKi pIC50,kd,17.015728645324707,291.4059662341219,0.4133298993110657,-0.643644,[-0.882 ~ -0.142],0.414278,-0.587879,GRADE,001-CA2
576,linearRegression,delta G,all,1.2375921322622034,2.2700465259761344,0.47991816546590854,-0.152214,[-0.544 ~ 0.294],0.023169,-0.044118,X-GRADE,003-CK2
577,linearRegression,Affinity Data Value,all,85092.2299022848,11768679007.041656,92070.05378801106,0.274193,[-0.173 ~ 0.628],0.075182,0.352941,X-GRADE,003-CK2
578,linearRegression,pKd pKi pIC50,all,14.951375579369982,224.120980681128,0.3320854328558785,0.133412,[-0.311 ~ 0.53],0.017799,0.002941,X-GRADE,003-CK2
579,Ridge,delta G,all,1.2343312298393316,2.206850453419586,0.43654814636039685,-0.079652,[-0.49 ~ 0.36],0.006344,0.029412,X-GRADE,003-CK2
580,Ridge,Affinity Data Value,all,87005.2138892338,12405087593.380798,91140.33859423084,0.24286,[-0.205 ~ 0.607],0.058981,0.311765,X-GRADE,003-CK2
581,Ridge,pKd pKi pIC50,all,14.932591540579818,223.57924558093168,0.3202844160652279,0.079868,[-0.359 ~ 0.49],0.006379,-0.029412,X-GRADE,003-CK2
582,Lasso,delta G,all,1.2348262543426827,2.198319582050863,0.3819764525802523,-0.042175,[-0.461 ~ 0.392],0.001779,0.035294,X-GRADE,003-CK2
583,Lasso,Affinity Data Value,all,115117.24418723772,19101667959.566063,76483.68860021938,0.596855,[0.228 ~ 0.816],0.356236,0.573529,X-GRADE,003-CK2
584,Lasso,pKd pKi pIC50,all,14.913423588939352,223.00310939281493,0.28024358567598023,0.042351,[-0.392 ~ 0.461],0.001794,-0.035294,X-GRADE,003-CK2
585,ElasticNet,delta G,all,1.2144663742176445,2.119287698782098,0.3807560515322556,0.031906,[-0.401 ~ 0.453],0.001018,0.102941,X-GRADE,003-CK2
586,ElasticNet,Affinity Data Value,all,162576.2564161369,26688176068.970253,16035.937568038262,0.614717,[0.255 ~ 0.825],0.377877,0.573529,X-GRADE,003-CK2
587,ElasticNet,pKd pKi pIC50,all,14.926746654825507,223.42344925571874,0.284862217610025,-0.006882,[-0.433 ~ 0.421],4.7e-05,-0.047059,X-GRADE,003-CK2
588,SVR,delta G,all,0.7202775425611099,0.6657415437626848,0.632487426861458,0.693292,[0.378 ~ 0.864],0.480654,0.691176,X-GRADE,003-CK2
589,SVR,Affinity Data Value,all,385.4447399494708,149465.2369701299,30.39496261918477,0.604525,[0.239 ~ 0.82],0.36545,0.791176,X-GRADE,003-CK2
590,SVR,pKd pKi pIC50,all,15.400690969824776,238.45779482381454,0.49114460896315554,-0.703124,[-0.869 ~ -0.395],0.494383,-0.738235,X-GRADE,003-CK2
591,DecisionTree,delta G,all,1.4678125,3.4583018125000002,1.578800474252526,-0.174068,[-0.559 ~ 0.273],0.0303,-0.183572,X-GRADE,003-CK2
592,DecisionTree,Affinity Data Value,all,70370.4960625,36816608825.15747,178506.56713650445,-0.029186,[-0.451 ~ 0.403],0.000852,-0.357463,X-GRADE,003-CK2
593,DecisionTree,pKd pKi pIC50,all,15.7473125,249.5570805625,1.2390161167232652,0.269861,[-0.178 ~ 0.625],0.072825,0.278943,X-GRADE,003-CK2
594,RandomForest,delta G,all,0.7494062500000005,0.7100578993750009,0.49590371982466286,0.621621,[0.265 ~ 0.829],0.386413,0.8,X-GRADE,003-CK2
595,RandomForest,Affinity Data Value,all,166178.4946875,67064000275.16147,198616.92556039352,-0.086515,[-0.495 ~ 0.354],0.007485,-0.432353,X-GRADE,003-CK2
596,RandomForest,pKd pKi pIC50,all,15.30591875,235.15733676937504,0.3055761954258493,-0.585987,[-0.81 ~ -0.212],0.34338,-0.661765,X-GRADE,003-CK2
597,XGBoost,delta G,all,0.7179370603561401,0.8587962846623712,0.8798282146453857,0.365323,[-0.073 ~ 0.685],0.133461,0.429412,X-GRADE,003-CK2
598,XGBoost,Affinity Data Value,all,156326.94741455076,64087443470.685356,235304.59375,-0.243393,[-0.607 ~ 0.205],0.05924,0.05,X-GRADE,003-CK2
599,XGBoost,pKd pKi pIC50,all,15.777608139038087,250.71485690742153,0.7872225046157837,-0.549239,[-0.791 ~ -0.16],0.301663,-0.508824,X-GRADE,003-CK2
600,linearRegression,delta G,ki,0.7659509537543353,0.8880631309816187,0.9779156191655914,0.461772,[0.043 ~ 0.742],0.213233,0.5,X-GRADE,003-CK2
601,linearRegression,Affinity Data Value,ki,80430.56584150653,10436619537.808245,79125.7144460769,0.760489,[0.494 ~ 0.896],0.578344,0.667647,X-GRADE,003-CK2
602,linearRegression,pKd pKi pIC50,ki,15.772340081918491,250.76056454644595,0.936550068192074,-0.428358,[-0.723 ~ -0.002],0.18349,-0.45,X-GRADE,003-CK2
603,Ridge,delta G,ki,0.7685396609695831,0.8273120277936523,0.9262308053823783,0.494381,[0.085 ~ 0.761],0.244413,0.502941,X-GRADE,003-CK2
604,Ridge,Affinity Data Value,ki,103439.94060473627,15041133544.798616,66694.56806128225,0.57029,[0.189 ~ 0.802],0.325231,0.491176,X-GRADE,003-CK2
605,Ridge,pKd pKi pIC50,ki,15.57201018167535,243.9695840316844,0.6791103469951352,-0.493974,[-0.761 ~ -0.085],0.24401,-0.502941,X-GRADE,003-CK2
606,Lasso,delta G,ki,0.7924866447006198,0.8588553582934273,0.7922405589302247,0.456403,[0.037 ~ 0.739],0.208304,0.476471,X-GRADE,003-CK2
607,Lasso,Affinity Data Value,ki,189983.9051595375,36821153068.4065,26968.16391777396,0.33098,[-0.112 ~ 0.664],0.109548,0.332353,X-GRADE,003-CK2
608,Lasso,pKd pKi pIC50,ki,15.476957365199993,240.79910161973308,0.5849985830797658,-0.455964,[-0.739 ~ -0.036],0.207903,-0.482353,X-GRADE,003-CK2
609,ElasticNet,delta G,ki,0.7794635691047198,0.8219812103446971,0.8317648646862364,0.484618,[0.073 ~ 0.755],0.234854,0.482353,X-GRADE,003-CK2
610,ElasticNet,Affinity Data Value,ki,136324.12441949773,18897676664.245007,17703.956750304984,0.78703,[0.542 ~ 0.909],0.619416,0.773529,X-GRADE,003-CK2
611,ElasticNet,pKd pKi pIC50,ki,15.490809932769816,241.28940198957523,0.6064292753216454,-0.480313,[-0.753 ~ -0.067],0.230701,-0.482353,X-GRADE,003-CK2
612,SVR,delta G,ki,0.5838618717188642,0.4533148157798834,0.7711575476997063,0.627455,[0.274 ~ 0.832],0.3937,0.567647,X-GRADE,003-CK2
613,SVR,Affinity Data Value,ki,136.753602147589,18819.055252207116,11.212550904660219,0.534838,[0.14 ~ 0.783],0.286051,0.576471,X-GRADE,003-CK2
614,SVR,pKd pKi pIC50,ki,15.613649481785098,245.11054342031562,0.540317813218597,-0.635657,[-0.836 ~ -0.286],0.40406,-0.6,X-GRADE,003-CK2
615,DecisionTree,delta G,ki,1.3265625,3.1900143125,1.6058038047579162,0.100676,[-0.341 ~ 0.506],0.010136,0.201337,X-GRADE,003-CK2
616,DecisionTree,Affinity Data Value,ki,10615.5710625,389490604.8643593,16637.37837949537,0.086717,[-0.353 ~ 0.495],0.00752,0.516406,X-GRADE,003-CK2
617,DecisionTree,pKd pKi pIC50,ki,15.2648125,235.5097130625,1.253933187015959,-0.213921,[-0.587 ~ 0.234],0.045762,-0.230773,X-GRADE,003-CK2
618,RandomForest,delta G,ki,1.0379875000000007,1.5551465787499998,0.8761399466373784,0.132215,[-0.312 ~ 0.529],0.017481,0.226471,X-GRADE,003-CK2
619,RandomForest,Affinity Data Value,ki,119456.595916875,38086177010.611725,154325.09032593278,-0.289696,[-0.638 ~ 0.157],0.083924,-0.473529,X-GRADE,003-CK2
620,RandomForest,pKd pKi pIC50,ki,15.22661875,232.91289896187502,0.592977562780361,-0.207781,[-0.583 ~ 0.241],0.043173,-0.285294,X-GRADE,003-CK2
621,XGBoost,delta G,ki,0.9691138467788699,1.450162009783911,1.0127909183502197,0.293153,[-0.153 ~ 0.64],0.085939,0.370588,X-GRADE,003-CK2
622,XGBoost,Affinity Data Value,ki,227886.6389853516,114767015279.27518,323874.34375,-0.010279,[-0.435 ~ 0.419],0.000106,-0.108824,X-GRADE,003-CK2
623,XGBoost,pKd pKi pIC50,ki,15.570723546266557,243.68751240803172,0.6329460740089417,-0.333443,[-0.666 ~ 0.109],0.111184,-0.388235,X-GRADE,003-CK2
624,linearRegression,delta G,kd,1.7628085052483695,3.901556243421399,0.7082747293968473,-0.321015,[-0.658 ~ 0.123],0.10305,-0.273529,X-GRADE,003-CK2
625,linearRegression,Affinity Data Value,kd,127536.02371812442,21245277882.648933,145668.67547274395,0.014123,[-0.415 ~ 0.438],0.000199,0.238235,X-GRADE,003-CK2
626,linearRegression,pKd pKi pIC50,kd,14.649419026602253,215.13226167331413,0.5524656699443578,0.384911,[-0.05 ~ 0.697],0.148156,0.405882,X-GRADE,003-CK2
627,Ridge,delta G,kd,1.822483987444928,4.42541860244547,0.6831005761666906,-0.581071,[-0.808 ~ -0.205],0.337644,-0.535294,X-GRADE,003-CK2
628,Ridge,Affinity Data Value,kd,150911.85657805516,40831971779.58753,200192.43243862977,-0.124578,[-0.524 ~ 0.319],0.01552,0.279412,X-GRADE,003-CK2
629,Ridge,pKd pKi pIC50,kd,14.573497814059895,212.74529626105422,0.5008377794371541,0.580597,[0.204 ~ 0.807],0.337093,0.535294,X-GRADE,003-CK2
630,Lasso,delta G,kd,1.6330265058827718,3.5408655802397604,0.5087740635520476,-0.536156,[-0.784 ~ -0.142],0.287463,-0.455882,X-GRADE,003-CK2
631,Lasso,Affinity Data Value,kd,111051.24997772046,22415241082.90068,112183.8967478876,0.069601,[-0.368 ~ 0.482],0.004844,0.311765,X-GRADE,003-CK2
632,Lasso,pKd pKi pIC50,kd,14.823461482548591,220.23052529276208,0.22045676326255434,0.263655,[-0.184 ~ 0.621],0.069514,0.173529,X-GRADE,003-CK2
633,ElasticNet,delta G,kd,1.6041643829381504,3.3785538680558123,0.45632072497865733,-0.503128,[-0.766 ~ -0.097],0.253138,-0.385294,X-GRADE,003-CK2
634,ElasticNet,Affinity Data Value,kd,184057.40192375032,34268986048.831474,19795.500955413787,0.10436,[-0.338 ~ 0.509],0.010891,0.344118,X-GRADE,003-CK2
635,ElasticNet,pKd pKi pIC50,kd,14.692607440895245,216.26526638954306,0.3459416760242334,0.512989,[0.11 ~ 0.771],0.263158,0.402941,X-GRADE,003-CK2
636,SVR,delta G,kd,0.9797118843382905,1.2989249470636597,0.3835417700845268,0.55175,[0.163 ~ 0.792],0.304428,0.738235,X-GRADE,003-CK2
